        1st,        1st,        1st
      V [V],    Q [mAh],Q/M [mAh/g]
   1.956753,    0.00244,   3.535989
   1.956598,   0.002443,   3.540633
   1.956442,   0.002446,   3.545277
   1.956287,   0.002449,    3.54992
   1.956131,   0.002453,   3.554563
   1.955976,   0.002456,   3.559207
   1.955821,   0.002459,   3.563851
    1.95551,   0.002462,   3.568495
    1.95551,   0.002465,   3.573138
   1.955354,   0.002469,    3.57778
   1.955199,   0.002472,   3.582423
   1.955044,   0.002475,   3.587067
   1.954733,   0.002478,   3.591711
   1.954733,   0.002481,   3.596355
   1.954577,   0.002485,   3.600998
   1.954267,   0.002488,   3.605641
   1.954267,   0.002491,   3.610284
   1.953956,   0.002494,   3.614928
     1.9538,   0.002498,   3.619571
   1.953645,   0.002501,   3.624215
   1.953645,   0.002504,   3.628859
   1.953334,   0.002507,   3.633503
   1.953179,    0.00251,   3.638147
   1.953023,   0.002514,    3.64279
   1.952868,   0.002517,   3.647434
   1.952712,    0.00252,   3.652078
   1.952557,   0.002523,   3.656722
   1.952402,   0.002526,   3.661366
   1.952246,    0.00253,    3.66601
   1.952091,   0.002533,   3.670653
   1.951935,   0.002536,   3.675297
    1.95178,   0.002539,   3.679941
   1.951625,   0.002542,   3.684585
   1.951469,   0.002546,   3.689229
   1.951314,   0.002549,   3.693872
   1.951003,   0.002552,   3.698516
   1.950848,   0.002555,    3.70316
   1.950692,   0.002558,   3.707804
   1.950692,   0.002562,   3.712448
   1.950537,   0.002565,   3.717091
   1.950381,   0.002568,   3.721735
   1.950226,   0.002571,   3.726379
   1.949915,   0.002574,   3.731023
    1.94976,   0.002578,   3.735667
    1.94976,   0.002581,    3.74031
   1.949604,   0.002584,   3.744954
   1.949449,   0.002587,   3.749597
   1.949293,    0.00259,   3.754241
   1.949138,   0.002594,   3.758884
   1.948983,   0.002597,   3.763528
   1.948827,     0.0026,   3.768171
   1.948672,   0.002603,   3.772814
   1.948516,   0.002606,   3.777457
   1.948361,    0.00261,     3.7821
   1.948206,   0.002613,   3.786743
    1.94805,   0.002616,   3.791387
   1.947895,   0.002619,   3.796031
   1.947739,   0.002622,   3.800675
   1.947584,   0.002626,   3.805319
   1.947428,   0.002629,   3.809963
   1.947273,   0.002632,   3.814606
   1.947118,   0.002635,    3.81925
   1.946962,   0.002638,   3.823894
   1.946807,   0.002642,   3.828538
   1.946651,   0.002645,   3.833182
   1.946496,   0.002648,   3.837825
   1.946341,   0.002651,   3.842469
   1.946341,   0.002655,   3.847112
   1.945874,   0.002658,   3.851756
   1.945874,   0.002661,   3.856399
   1.945719,   0.002664,   3.861043
   1.945564,   0.002667,   3.865687
   1.945408,   0.002671,   3.870331
   1.945253,   0.002674,   3.874974
   1.945097,   0.002677,   3.879617
   1.944942,    0.00268,    3.88426
   1.944787,   0.002683,   3.888904
   1.944631,   0.002687,   3.893547
   1.944476,    0.00269,   3.898191
   1.944476,   0.002693,   3.902835
    1.94432,   0.002696,   3.907479
   1.944165,   0.002699,   3.912123
   1.943854,   0.002703,   3.916766
   1.943854,   0.002706,    3.92141
   1.943699,   0.002709,   3.926053
   1.943388,   0.002712,   3.930697
   1.943388,   0.002715,    3.93534
   1.943232,   0.002719,   3.939984
   1.943077,   0.002722,   3.944628
   1.942922,   0.002725,   3.949272
   1.942766,   0.002728,   3.953915
   1.942611,   0.002731,   3.958558
   1.942455,   0.002735,   3.963202
     1.9423,   0.002738,   3.967846
   1.942145,   0.002741,    3.97249
   1.941989,   0.002744,   3.977133
   1.941834,   0.002747,   3.981776
   1.941678,   0.002751,    3.98642
   1.941523,   0.002754,   3.991063
   1.941368,   0.002757,   3.995705
   1.941212,    0.00276,   4.000349
   1.941057,   0.002763,   4.004992
   1.940901,   0.002767,   4.009636
   1.940746,    0.00277,    4.01428
   1.940591,   0.002773,   4.018924
   1.940435,   0.002776,   4.023568
    1.94028,   0.002779,   4.028211
    1.94028,   0.002783,   4.032853
   1.939969,   0.002786,   4.037497
   1.939969,   0.002789,    4.04214
   1.939813,   0.002792,   4.046784
   1.939658,   0.002795,   4.051428
   1.939503,   0.002799,   4.056072
   1.939347,   0.002802,   4.060716
   1.939347,   0.002805,   4.065359
   1.939036,   0.002808,   4.070003
   1.938881,   0.002812,   4.074646
   1.938881,   0.002815,    4.07929
   1.938726,   0.002818,   4.083933
    1.93857,   0.002821,   4.088576
   1.938259,   0.002824,    4.09322
   1.938104,   0.002828,   4.097864
   1.938104,   0.002831,   4.102507
   1.937948,   0.002834,   4.107151
   1.937793,   0.002837,   4.111794
   1.937638,    0.00284,   4.116438
   1.937482,   0.002844,   4.121081
   1.937327,   0.002847,   4.125725
   1.937171,    0.00285,   4.130369
   1.937171,   0.002853,   4.135013
   1.937016,   0.002856,   4.139657
   1.936861,    0.00286,     4.1443
   1.936705,   0.002863,   4.148944
    1.93655,   0.002866,   4.153588
   1.936394,   0.002869,   4.158232
   1.936239,   0.002872,   4.162876
   1.936084,   0.002876,   4.167519
   1.935928,   0.002879,   4.172163
   1.935773,   0.002882,   4.176805
   1.935617,   0.002885,   4.181448
   1.935462,   0.002888,   4.186092
   1.935307,   0.002892,   4.190736
   1.935151,   0.002895,    4.19538
   1.934996,   0.002898,   4.200024
    1.93484,   0.002901,   4.204667
    1.93484,   0.002904,   4.209311
   1.934685,   0.002908,   4.213955
   1.934529,   0.002911,   4.218599
   1.934374,   0.002914,   4.223243
   1.934219,   0.002917,   4.227886
   1.934063,    0.00292,    4.23253
   1.933908,   0.002924,   4.237174
   1.933752,   0.002927,   4.241818
   1.933597,    0.00293,   4.246462
   1.933442,   0.002933,   4.251105
   1.933442,   0.002936,   4.255749
   1.933286,    0.00294,   4.260393
   1.933131,   0.002943,   4.265037
   1.932975,   0.002946,   4.269681
    1.93282,   0.002949,   4.274325
   1.932665,   0.002952,   4.278968
   1.932509,   0.002956,   4.283612
   1.932354,   0.002959,   4.288255
   1.932354,   0.002962,   4.292899
   1.932198,   0.002965,   4.297542
   1.932043,   0.002969,   4.302186
   1.931888,   0.002972,    4.30683
   1.931732,   0.002975,   4.311474
   1.931577,   0.002978,   4.316118
   1.931421,   0.002981,   4.320761
   1.931266,   0.002985,   4.325404
   1.931111,   0.002988,   4.330048
   1.931111,   0.002991,   4.334692
   1.930955,   0.002994,   4.339335
     1.9308,   0.002997,   4.343979
     1.9308,   0.003001,   4.348623
   1.930489,   0.003004,   4.353267
   1.930333,   0.003007,   4.357911
   1.930178,    0.00301,   4.362554
   1.930178,   0.003013,   4.367198
   1.930023,   0.003017,   4.371842
   1.929867,    0.00302,   4.376486
   1.929712,   0.003023,    4.38113
   1.929556,   0.003026,   4.385773
   1.929401,   0.003029,   4.390417
   1.929401,   0.003033,   4.395061
   1.929246,   0.003036,   4.399705
    1.92909,   0.003039,   4.404348
   1.928935,   0.003042,   4.408991
   1.928779,   0.003045,   4.413635
   1.928624,   0.003049,   4.418279
   1.928468,   0.003052,   4.422923
   1.928313,   0.003055,   4.427566
   1.928313,   0.003058,    4.43221
   1.928158,   0.003061,   4.436854
   1.928158,   0.003065,   4.441498
   1.927847,   0.003068,   4.446141
   1.927847,   0.003071,   4.450784
   1.927691,   0.003074,   4.455427
   1.927381,   0.003077,   4.460071
   1.927381,   0.003081,   4.464714
   1.927225,   0.003084,   4.469358
    1.92707,   0.003087,   4.474001
    1.92707,    0.00309,   4.478644
   1.926759,   0.003093,   4.483287
   1.926759,   0.003097,   4.487931
   1.926604,     0.0031,   4.492574
   1.926448,   0.003103,   4.497217
   1.926293,   0.003106,   4.501861
   1.926137,   0.003109,   4.506505
   1.925982,   0.003113,   4.511149
   1.925827,   0.003116,   4.515793
   1.925827,   0.003119,   4.520436
   1.925671,   0.003122,   4.525079
   1.925516,   0.003126,   4.529723
    1.92536,   0.003129,   4.534366
   1.925205,   0.003132,    4.53901
   1.925205,   0.003135,   4.543652
   1.925049,   0.003138,   4.548295
   1.924739,   0.003142,   4.552939
   1.924739,   0.003145,   4.557583
   1.924583,   0.003148,   4.562227
   1.924583,   0.003151,   4.566871
   1.924428,   0.003154,   4.571514
   1.924272,   0.003158,   4.576157
   1.924117,   0.003161,   4.580801
   1.923962,   0.003164,   4.585445
   1.923806,   0.003167,   4.590088
   1.923651,    0.00317,   4.594732
   1.923495,   0.003174,   4.599375
   1.923495,   0.003177,   4.604018
    1.92334,    0.00318,   4.608661
   1.923185,   0.003183,   4.613305
   1.923185,   0.003186,   4.617948
   1.923029,    0.00319,   4.622591
   1.922874,   0.003193,   4.627234
   1.922718,   0.003196,   4.631878
   1.922563,   0.003199,   4.636521
   1.922408,   0.003202,   4.641165
   1.922252,   0.003206,   4.645809
   1.922252,   0.003209,   4.650453
   1.922097,   0.003212,   4.655097
   1.921941,   0.003215,   4.659741
   1.921941,   0.003218,   4.664384
   1.921786,   0.003222,   4.669028
   1.921631,   0.003225,   4.673671
   1.921475,   0.003228,   4.678315
    1.92132,   0.003231,   4.682958
   1.921164,   0.003234,   4.687602
   1.921009,   0.003238,   4.692245
   1.921009,   0.003241,   4.696888
   1.920698,   0.003244,   4.701532
   1.920698,   0.003247,   4.706176
   1.920543,    0.00325,    4.71082
   1.920387,   0.003254,   4.715463
   1.920387,   0.003257,   4.720106
   1.920232,    0.00326,    4.72475
   1.920076,   0.003263,   4.729394
   1.919921,   0.003266,   4.734038
   1.919765,    0.00327,   4.738681
   1.919765,   0.003273,   4.743323
    1.91961,   0.003276,   4.747967
   1.919455,   0.003279,    4.75261
   1.919455,   0.003283,   4.757254
   1.919299,   0.003286,   4.761897
   1.919144,   0.003289,    4.76654
   1.918988,   0.003292,   4.771183
   1.918833,   0.003295,   4.775827
   1.918678,   0.003299,   4.780471
   1.918522,   0.003302,   4.785115
   1.918522,   0.003305,   4.789758
   1.918367,   0.003308,   4.794402
   1.918211,   0.003311,   4.799045
   1.918211,   0.003315,   4.803689
   1.918056,   0.003318,   4.808332
   1.917901,   0.003321,   4.812976
   1.917745,   0.003324,    4.81762
    1.91759,   0.003327,   4.822264
    1.91759,   0.003331,   4.826908
   1.917434,   0.003334,   4.831551
   1.917279,   0.003337,   4.836195
   1.917124,    0.00334,   4.840838
   1.917124,   0.003343,   4.845482
   1.916968,   0.003347,   4.850125
   1.916813,    0.00335,   4.854769
   1.916813,   0.003353,   4.859413
   1.916502,   0.003356,   4.864057
   1.916502,   0.003359,   4.868701
   1.916347,   0.003363,   4.873344
   1.916191,   0.003366,   4.877988
   1.916191,   0.003369,   4.882631
   1.916036,   0.003372,   4.887275
    1.91588,   0.003375,   4.891918
   1.915725,   0.003379,   4.896562
   1.915569,   0.003382,   4.901206
   1.915569,   0.003385,    4.90585
   1.915414,   0.003388,   4.910494
   1.915259,   0.003391,   4.915137
   1.915103,   0.003395,   4.919781
   1.914948,   0.003398,   4.924425
   1.914948,   0.003401,   4.929069
   1.914792,   0.003404,   4.933713
   1.914792,   0.003407,   4.938356
   1.914637,   0.003411,      4.943
   1.914482,   0.003414,   4.947643
   1.914326,   0.003417,   4.952287
   1.914326,    0.00342,    4.95693
   1.914015,   0.003423,   4.961574
   1.914015,   0.003427,   4.966217
    1.91386,    0.00343,    4.97086
   1.913705,   0.003433,   4.975503
   1.913705,   0.003436,   4.980147
   1.913549,    0.00344,   4.984791
   1.913394,   0.003443,   4.989435
   1.913394,   0.003446,   4.994078
   1.913238,   0.003449,   4.998722
   1.913083,   0.003452,   5.003366
   1.912928,   0.003456,    5.00801
   1.912772,   0.003459,   5.012654
   1.912772,   0.003462,   5.017297
   1.912617,   0.003465,   5.021941
   1.912461,   0.003468,   5.026585
   1.912461,   0.003472,   5.031229
   1.912306,   0.003475,   5.035873
    1.91215,   0.003478,   5.040516
    1.91215,   0.003481,    5.04516
   1.911995,   0.003484,   5.049803
    1.91184,   0.003488,   5.054447
   1.911684,   0.003491,    5.05909
   1.911529,   0.003494,   5.063734
   1.911373,   0.003497,   5.068378
   1.911373,     0.0035,   5.073022
   1.911218,   0.003504,   5.077666
   1.911063,   0.003507,   5.082309
   1.911063,    0.00351,   5.086951
   1.910907,   0.003513,   5.091595
   1.910752,   0.003516,   5.096238
   1.910596,    0.00352,   5.100882
   1.910441,   0.003523,   5.105526
   1.910441,   0.003526,    5.11017
   1.910285,   0.003529,   5.114814
    1.91013,   0.003532,   5.119457
    1.91013,   0.003536,   5.124101
   1.909975,   0.003539,   5.128745
   1.909975,   0.003542,   5.133388
   1.909819,   0.003545,   5.138031
   1.909819,   0.003548,   5.142675
   1.909664,   0.003552,   5.147318
   1.909664,   0.003555,   5.151961
   1.909508,   0.003558,   5.156604
   1.909353,   0.003561,   5.161248
   1.909353,   0.003564,   5.165892
   1.909198,   0.003568,   5.170535
   1.909198,   0.003571,   5.175178
   1.909042,   0.003574,   5.179821
   1.908887,   0.003577,   5.184464
   1.908731,    0.00358,   5.189106
   1.908576,   0.003584,    5.19375
   1.908576,   0.003587,   5.198393
   1.908421,    0.00359,   5.203037
   1.908265,   0.003593,    5.20768
   1.908265,   0.003597,   5.212323
    1.90811,     0.0036,   5.216966
    1.90811,   0.003603,   5.221608
   1.907954,   0.003606,   5.226251
   1.907799,   0.003609,   5.230894
   1.907644,   0.003613,   5.235538
   1.907488,   0.003616,   5.240181
   1.907488,   0.003619,   5.244825
   1.907333,   0.003622,   5.249467
   1.907177,   0.003625,    5.25411
   1.907177,   0.003629,   5.258752
   1.907022,   0.003632,   5.263395
   1.906867,   0.003635,   5.268038
   1.906867,   0.003638,   5.272681
   1.906711,   0.003641,   5.277324
   1.906556,   0.003645,   5.281968
   1.906556,   0.003648,   5.286612
     1.9064,   0.003651,   5.291255
   1.906245,   0.003654,   5.295898
   1.906089,   0.003657,   5.300541
   1.906089,   0.003661,   5.305184
   1.905934,   0.003664,   5.309827
   1.905934,   0.003667,   5.314469
   1.905623,    0.00367,   5.319112
   1.905623,   0.003673,   5.323754
   1.905468,   0.003677,   5.328397
   1.905312,    0.00368,    5.33304
   1.905312,   0.003683,   5.337683
   1.905157,   0.003686,   5.342326
   1.905157,   0.003689,    5.34697
   1.905002,   0.003693,   5.351614
   1.904846,   0.003696,   5.356258
   1.904846,   0.003699,   5.360901
   1.904691,   0.003702,   5.365544
   1.904535,   0.003705,   5.370188
   1.904535,   0.003709,   5.374832
   1.904225,   0.003712,   5.379476
   1.904225,   0.003715,   5.384119
   1.904069,   0.003718,   5.388763
   1.904069,   0.003721,   5.393407
   1.903914,   0.003725,   5.398051
   1.903758,   0.003728,   5.402694
   1.903758,   0.003731,   5.407337
   1.903603,   0.003734,   5.411979
   1.903448,   0.003737,   5.416622
   1.903448,   0.003741,   5.421266
   1.903292,   0.003744,    5.42591
   1.903137,   0.003747,   5.430554
   1.903137,    0.00375,   5.435197
   1.902981,   0.003753,   5.439841
   1.902826,   0.003757,   5.444484
   1.902826,    0.00376,   5.449128
    1.90267,   0.003763,   5.453771
   1.902515,   0.003766,   5.458415
    1.90236,    0.00377,   5.463059
    1.90236,   0.003773,   5.467703
   1.902204,   0.003776,   5.472346
   1.902049,   0.003779,   5.476989
   1.902049,   0.003782,   5.481631
   1.902049,   0.003786,   5.486274
   1.901893,   0.003789,   5.490918
   1.901738,   0.003792,   5.495562
   1.901583,   0.003795,   5.500205
   1.901427,   0.003798,   5.504848
   1.901427,   0.003802,   5.509491
   1.901272,   0.003805,   5.514134
   1.901116,   0.003808,   5.518777
   1.901116,   0.003811,   5.523419
   1.900961,   0.003814,   5.528062
   1.900961,   0.003818,   5.532706
   1.900805,   0.003821,    5.53735
    1.90065,   0.003824,   5.541993
   1.900495,   0.003827,   5.546636
   1.900495,    0.00383,   5.551279
   1.900339,   0.003834,   5.555923
   1.900184,   0.003837,   5.560566
   1.900184,    0.00384,    5.56521
   1.900028,   0.003843,   5.569853
   1.900028,   0.003846,   5.574497
   1.899873,    0.00385,    5.57914
   1.899873,   0.003853,   5.583782
   1.899718,   0.003856,   5.588425
   1.899718,   0.003859,   5.593068
   1.899562,   0.003862,   5.597711
   1.899407,   0.003866,   5.602354
   1.899407,   0.003869,   5.606996
   1.899251,   0.003872,   5.611639
   1.899096,   0.003875,   5.616282
   1.899096,   0.003878,   5.620924
   1.898941,   0.003882,   5.625567
   1.898785,   0.003885,   5.630211
   1.898785,   0.003888,   5.634854
    1.89863,   0.003891,   5.639497
   1.898474,   0.003894,   5.644141
   1.898474,   0.003898,   5.648785
   1.898319,   0.003901,   5.653428
   1.898164,   0.003904,   5.658071
   1.898164,   0.003907,   5.662715
   1.898008,    0.00391,   5.667358
   1.897853,   0.003914,   5.672001
   1.897853,   0.003917,   5.676644
   1.897697,    0.00392,   5.681288
   1.897542,   0.003923,   5.685932
   1.897542,   0.003926,   5.690576
   1.897386,    0.00393,   5.695219
   1.897386,   0.003933,   5.699863
   1.897231,   0.003936,   5.704506
   1.897076,   0.003939,    5.70915
   1.897076,   0.003943,   5.713793
    1.89692,   0.003946,   5.718437
    1.89692,   0.003949,   5.723081
   1.896765,   0.003952,   5.727724
   1.896609,   0.003955,   5.732367
   1.896609,   0.003959,   5.737009
   1.896454,   0.003962,   5.741652
   1.896299,   0.003965,   5.746295
   1.896299,   0.003968,   5.750939
   1.896143,   0.003971,   5.755582
   1.895988,   0.003975,   5.760225
   1.895832,   0.003978,   5.764868
   1.895832,   0.003981,   5.769511
   1.895677,   0.003984,   5.774155
   1.895677,   0.003987,   5.778798
   1.895522,   0.003991,   5.783441
   1.895366,   0.003994,   5.788084
   1.895366,   0.003997,   5.792727
